Date,Relative_Humidity,Temperature_Farenheit_Edge,Relative_Humidity_Edge,Temperature_Farenheit_Difference_C-E,Relative_Humidity_C-E,Alive_or_Dead,Difference In Temperature From Empty Center,Difference In Temperature From Empty Edge,Difference In Humidity From Empty Center,Difference In Humidity From Empty Edge
2025-11-24,82.20833333333333,54.426874999999995,91.02604166666667,5.7093750000000005,-8.817708333333334,1.0,18.68625,12.918750000000001,-1.0322916666666666,9.19375
2025-11-25,82.984375,58.431875,92.41666666666667,4.186875,-9.432291666666666,1.0,11.300624999999998,7.010625,-4.733333333333333,8.919791666666667
2025-11-26,79.65104166666667,57.357499999999995,91.37291666666665,9.6675,-11.721874999999999,1.0,27.703125,18.099375,-11.007291666666667,9.61875
2025-11-27,75.90625,48.65375,90.84791666666666,12.090000000000002,-14.941666666666668,1.0,29.73375,18.174375,-14.722916666666668,10.332291666666666
2025-11-28,79.56875000000001,43.221875000000004,90.721875,8.210625,-11.153125000000001,1.0,23.68875,15.8025,-12.090625000000001,9.779166666666667
2025-11-29,80.090625,42.2525,90.81458333333335,4.190625,-10.723958333333334,1.0,18.21375,13.738124999999998,-11.632291666666667,9.644791666666666
2025-11-30,81.57083333333334,42.03875,90.78125,3.5418749999999997,-9.210416666666665,1.0,16.198125,12.853125,-9.898958333333333,10.004166666666666
2025-12-01,81.93541666666667,39.108125,90.30104166666666,3.384375,-8.365625,1.0,16.891875,13.355624999999998,-9.362499999999999,8.694791666666667
2025-12-02,82.42916666666666,40.5725,90.32083333333333,3.2081250000000003,-7.891666666666667,1.0,16.31625,13.085625,-9.016666666666667,8.620833333333334
2025-12-03,82.11979166666667,38.78375,89.85208333333333,3.22125,-7.732291666666666,1.0,17.84625,14.505,-9.009375,7.811458333333333
2025-12-04,82.925,39.741875,89.64999999999999,3.826875,-6.7250000000000005,1.0,17.521874999999998,13.73625,-8.773958333333333,7.075
2025-12-05,82.05416666666666,36.516875,89.06041666666665,4.081875,-7.0062500000000005,1.0,18.405,14.165624999999999,-9.790625,5.860416666666667
2025-12-06,83.23854166666666,42.681875,89.42083333333333,3.5399999999999996,-6.182291666666667,1.0,16.3275,12.234375,-10.634375,5.048958333333333
2025-12-07,82.80520833333334,43.206875,89.31875000000001,3.52125,-6.513541666666666,1.0,14.36625,10.464375,-11.926041666666668,4.680208333333334
2025-12-08,82.19375000000001,40.190000000000005,88.13055555555555,4.78,-5.836111111111111,1.0,17.05125,13.455,-10.872916666666667,4.523611111111111
2025-12-09,82.14999999999999,,,,,1.0,15.673125,,-13.018749999999999,
2025-12-10,85.159375,,,,,1.0,12.7875,,-12.054166666666667,
2025-12-11,85.84791666666666,,,,,1.0,15.463125,,-9.554166666666667,
2025-12-12,85.95104166666665,,,,,1.0,15.761249999999999,,-10.171875,
2025-12-13,86.20208333333333,,,,,1.0,20.593125,,-9.11875,
2025-12-14,82.49479166666667,,,,,1.0,32.634375,,-9.036458333333334,
2025-12-15,82.06354166666667,,,,,1.0,25.13625,,-10.442708333333334,
2025-12-16,84.44166666666666,,,,,1.0,15.64125,,-11.019791666666668,
2025-12-17,86.02083333333333,,,,,1.0,11.985,,-12.160416666666668,
2025-12-18,88.03229166666667,,,,,1.0,10.428749999999999,,-11.102083333333333,
2025-12-19,89.56145833333333,,,,,1.0,18.823125,,-6.4437500000000005,
2025-12-20,88.65102040816326,,,,,1.0,15.593877551020409,,-8.4,
