Date,Relative_Humidity,Temperature_Farenheit_Edge,Relative_Humidity_Edge,Temperature_Farenheit_Difference_C-E,Relative_Humidity_C-E,Alive_or_Dead,Difference In Temperature From Empty Center,Difference In Temperature From Empty Edge,Difference In Humidity From Empty Center,Difference In Humidity From Empty Edge
2025-11-23,97.92291666666667,55.904374999999995,99.90000000000002,0.47812499999999997,-1.9770833333333335,1.0,12.856875,12.545625000000001,16.313541666666666,19.440625
2025-11-24,99.90000000000002,53.669375,99.90000000000002,0.0,0.0,1.0,12.219375,12.16125,16.659375,18.067708333333332
2025-11-25,99.89270833333335,58.39625,99.89270833333335,0.0,0.0,1.0,7.078125,6.9750000000000005,12.174999999999999,16.395833333333332
2025-11-26,98.925,52.6175,99.90000000000002,1.831875,-0.975,1.0,15.1275,13.359375,8.266666666666667,18.145833333333332
2025-11-27,97.09375,45.18875,99.90000000000002,1.9331250000000002,-2.80625,1.0,16.111875,14.709375,6.464583333333334,19.384375000000002
2025-11-28,95.42812500000001,41.946875,99.90000000000002,1.2449999999999999,-4.471875,1.0,15.448125,14.527500000000002,3.7687500000000003,18.957291666666666
2025-11-29,95.925,41.519375000000004,99.90000000000002,0.50625,-3.975,1.0,13.79625,13.005,4.202083333333333,18.730208333333334
2025-11-30,96.42708333333333,41.879375,99.90000000000002,0.16125,-3.4729166666666664,1.0,12.658125,12.69375,4.957291666666666,19.122916666666665
2025-12-01,95.32708333333333,40.11875,99.90000000000002,0.645,-4.572916666666667,1.0,15.163125,14.36625,4.029166666666667,18.29375
2025-12-02,95.47500000000001,41.645,99.90000000000002,0.440625,-4.425,1.0,14.621250000000002,14.158125,4.029166666666667,18.2
2025-12-03,95.02604166666667,39.90125,99.90000000000002,1.00875,-4.873958333333333,1.0,16.75125,15.6225,3.896875,17.859375
2025-12-04,94.95104166666665,40.401875,99.90000000000002,0.9,-4.948958333333334,1.0,15.255,14.39625,3.252083333333333,17.325
2025-12-05,94.40104166666667,38.384375,99.77499999999999,0.25875,-5.373958333333333,1.0,16.449375,16.033125000000002,2.55625,16.575
2025-12-06,95.778125,42.931250000000006,99.90000000000002,-0.90375,-4.121875,1.0,12.133125,12.48375,1.9052083333333334,15.528125000000001
2025-12-07,94.75,43.533125000000005,99.90000000000002,0.286875,-5.1499999999999995,1.0,11.458125,10.790625,0.01875,15.261458333333332
2025-12-08,93.69166666666666,39.755,99.90000000000002,1.27875,-6.208333333333333,1.0,13.582500000000001,13.423124999999999,0.625,16.240625
2025-12-09,94.63020833333333,39.599375,99.90000000000002,0.301875,-5.269791666666666,1.0,11.180625,9.88125,-0.5385416666666667,14.362499999999999
2025-12-10,97.66145833333333,43.945625,99.90000000000002,-0.09937499999999999,-2.238541666666667,1.0,8.424375,7.651875,0.4479166666666667,14.107291666666667
2025-12-11,95.44895833333334,43.07,99.90000000000002,-0.3825,-4.451041666666667,1.0,12.043125000000002,12.99375,0.046875,14.419791666666667
2025-12-12,95.2,42.336875,99.90000000000002,0.19874999999999998,-4.7,1.0,12.084375,11.720625,-0.9229166666666667,13.295833333333334
2025-12-13,93.50729166666667,39.929375,99.90000000000002,1.635,-6.392708333333334,1.0,15.862499999999999,15.018749999999999,-1.8135416666666666,14.258333333333333
2025-12-14,89.55624999999999,31.750625,99.45,3.89625,-9.893749999999999,1.0,29.115,25.670625,-1.9749999999999999,15.876041666666666
2025-12-15,91.39479166666666,30.867500000000003,98.64375000000001,1.798125,-7.248958333333333,1.0,21.226875,19.095,-1.1114583333333334,13.832291666666668
2025-12-16,94.25,36.923750000000005,99.90000000000002,0.253125,-5.6499999999999995,1.0,12.200625,11.4075,-1.2114583333333333,13.482291666666667
2025-12-17,95.69583333333333,43.5725,99.90000000000002,-1.7325,-4.204166666666667,1.0,7.168125,8.09625,-2.4854166666666666,12.168750000000001
2025-12-18,96.95208333333333,49.6025,99.90000000000002,-1.7437500000000001,-2.9479166666666665,1.0,6.448125,7.391249999999999,-2.1822916666666665,10.984375
2025-12-19,96.08749999999999,43.26125,99.90000000000002,1.3950000000000002,-3.8125,1.0,15.854999999999999,16.1325,0.08229166666666667,13.674999999999999
2025-12-20,95.56938775510203,40.3130612244898,99.9,1.0469387755102042,-4.330612244897959,1.0,16.14857142857143,14.811428571428571,-1.4816326530612243,11.36530612244898
